Id;Ref;Label;Type;OnSell;OnBuy;Description;PublicUrl;CustomCode;IDCountry;ProductAccountancySellCode;ProductAccountancySellIntraCode;ProductAccountancySellExportCode;ProductAccountancyBuyCode;ProductAccountancyBuyIntraCode;ProductAccountancyBuyExportCode;NotePrivate;NotePublic;Weight;WeightUnits;Length;LengthUnits;Width;WidthUnits;Height;HeightUnits;Surface;SurfaceUnits;Volume;VolumeUnits;Duration;Nature;PriceBase;UnitPriceHT;UnitPriceTTC;MinPriceHT;MinPriceTTC;VATRate;DateCreation;DateModification;CostPrice;DefaultWarehouse;ManageLotSerial;Stock;StockLimit;DesiredStock;PMPValue;BarCode;Descripción corta;Marca;StockableProduct;Precio Compra con Iva;Url;Supplier;SupplierRef;QtyMin;DiscountQtyMin;BuyingPrice;Unit;Unnamed: 59;Categoria;Imagen
1618;8429083021115;Collar Polipiel Azul Brillantes 1.9x45;0;1;1;El collar polipiel azul brillante de Freedog es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia brillante y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Freedog, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.3553719;8.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;6.38;;0;2;0;0;0;8429083021115;Freedog: Brillante y seguro;Freedog;1;6.38;;;;;;;;;Perros;8429083021115.jpg
1619;8429083021153;Collar Polipiel Azul Brillantes 2.5x55;0;1;1;El collar polipiel azul brillante de Freedog es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia brillante y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Freedog, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.80991736;9.45;0;0;21;3/3/2026 10:39;3/5/2026 12:44;6.77;;0;1;0;0;0;8429083021153;Freedog: Brillante y seguro;Freedog;1;6.77;;;;;;;;;Perros;8429083021153.jpg
1620;8429083020972;Collar Polipiel Lila Brillantes 1.3x25;0;1;1;El collar polipiel lila brillante de Freedog es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia brillante y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Freedog, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.97520661;3.6;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.56;;0;1;0;0;0;8429083020972;Freedog: Brillante y seguro;Freedog;1;2.56;;;;;;;;;Perros;8429083020972.jpg
1621;8429083021061;Collar Polipiel Rojo Brillantes1.6x40;0;1;1;El collar polipiel rojo brillante de Freedog es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia brillante y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Freedog, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.04132231;6.1;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.36;;0;1;0;0;0;8429083021061;Freedog: Brillante y seguro;Freedog;1;4.36;;;;;;;;;Perros;8429083021061.jpg
1622;8719138058464;Collar Protector Algodon 22 Cm;0;1;1;El collar protector algodonado de Versele Laga es el complemento ideal para proteger a tu perro de lesiones y molestias. Con su diseño suave y cómodo, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia elegante y discreta hará que tu perro se sienta seguro y tranquilo. Con Versele Laga, confía en la calidad y la protección para tu perro.;;;1.0;;;;;;;;;0.0;0;22.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.47107438;4.2;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.41;;0;4;0;0;0;8719138058464;Versele Laga: Protege a tu perro;Versele Laga;1;2.41;;;;;;;;;Perros;8719138058464.jpg
1623;X001EGD7TN;Collar Protector Algodon 22cm;0;1;1;El collar protector algodonado es el complemento ideal para proteger a tu perro de lesiones y molestias. Con su diseño suave y cómodo, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia elegante y discreta hará que tu perro se sienta seguro y tranquilo. Confía en la protección para tu perro.;;;1.0;;;;;;;;;0.0;0;22.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;4.04958678;4.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.84;;0;1;0;0;0;X001EGD7TN;Protege a tu perro;Generica;1;2.84;;;;;;;;;Perros;X001EGD7TN.jpg
1624;8719138058488;Collar Protector Algodon 29 Cm;0;1;1;El collar protector algodonado de Nobleza es el complemento ideal para proteger a tu perro de lesiones y molestias. Con su diseño suave y cómodo, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia elegante y discreta hará que tu perro se sienta seguro y tranquilo. Con Nobleza, confía en la calidad y la protección para tu perro.;;;1.0;;;;;;;;;0.0;0;29.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.99173554;7.25;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.27;;0;0;0;0;0;8719138058488;Nobleza: Protege a tu perro;Nobleza;1;4.27;;;;;;;;;Perros;8719138058488.jpg
1625;9330725056787;Collar Rd Luminoso Seguridad S/L 15-80cm Verde;0;1;1;El collar luminoso de seguridad de Red Dingo es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia luminosa y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Red Dingo, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;80.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;15.0;18.15;0;0;21;3/3/2026 10:39;3/5/2026 12:44;10.72;;0;2;0;0;0;9330725056787;Red Dingo: Seguro y luminoso;Red Dingo;1;10.72;;;;;;;;;Perros;9330725056787.jpg
1626;9330725056817;Collar Rd Luminoso Seguridad S/M 15-50cm Morado;0;1;1;El collar luminoso de seguridad de Red Dingo es el complemento perfecto para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia luminosa y atractiva hará que tu perro se sienta orgulloso de llevarlo. Con Red Dingo, confía en la calidad y el estilo para tu perro.;;;1.0;;;;;;;;;0.0;0;50.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;13.71900826;16.6;0;0;21;3/3/2026 10:39;3/5/2026 12:44;9.78;;0;1;0;0;0;9330725056817;Red Dingo: Seguro y luminoso;Red Dingo;1;9.78;;;;;;;;;Perros;9330725056817.jpg
1627;8421038584683;Collar Regulable Rojo;0;1;1;El collar regulable de Arppe es el complemento ideal para tu perro. Con su diseño resistente y fácil de limpiar, garantiza la comodidad y seguridad de tu mascota. Además, su apariencia elegante y discreta hará que tu perro se sienta seguro y tranquilo. Con Arppe, confía en la calidad y la protección para tu perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.67768595;4.45;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.62;;0;1;0;0;0;8421038584683;Arppe: Regulable y seguro;Arppe;1;2.62;;;;;;;;;Perros;8421038584683.jpg
1628;8445484064919;Collar Stitch M;0;1;1;El collar Stitch M de Cerdá es el complemento perfecto para tu perro. Diseñado para perros de tamaño mediano, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;10.70247934;12.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;6.5;;0;0;0;0;0;8445484064919;Collar Stitch M, elegancia para perros;Cerdá;1;6.5;;;;;;;;;Perros;8445484064919.jpg
1629;8445484064773;Collar Stitch M/L;0;1;1;El collar Stitch M/L de Cerdá es el resultado de la combinación perfecta entre comodidad y estilo. Diseñado para perros de tamaño mediano a grande, este collar ofrece una amplia gama de tamaños para asegurarte de que encuentres el que mejor se adapte a las necesidades de tu mascota. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.2231405;9.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.65;;0;2;0;0;0;8445484064773;Collar Stitch M/L, comodidad y estilo;Cerdá;1;4.65;;;;;;;;;Perros;8445484064773.jpg
1630;8445484064759;Collar Stitch S/M;0;1;1;El collar Stitch S/M de Cerdá es el complemento perfecto para perros pequeños. Diseñado para perros de tamaño pequeño a mediano, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.2231405;9.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.65;;0;1;0;0;0;8445484064759;Collar Stitch S/M, elegancia para perros pequeños;Cerdá;1;4.65;;;;;;;;;Perros;8445484064759.jpg
1631;8445484064735;Collar Stitch XS/S;0;1;1;El collar Stitch XS/S de Cerdá es el resultado de la combinación perfecta entre estilo y comodidad. Diseñado para perros de tamaño pequeño a mediano, este collar ofrece una amplia gama de tamaños para asegurarte de que encuentres el que mejor se adapte a las necesidades de tu mascota. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.39669421;8.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.25;;0;2;0;0;0;8445484064735;Collar Stitch XS/S, estilo y comodidad;Cerdá;1;4.25;;;;;;;;;Perros;8445484064735.jpg
1632;8445484054057;Collar Stitch XXS/XS;0;1;1;El collar Stitch XXS/XS de Cerdá es el complemento perfecto para perros pequeños. Diseñado para perros de tamaño XXS a XS, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.39669421;8.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.25;;0;1;0;0;0;8445484054057;Collar Stitch XXS/XS, comodidad y estilo;Cerdá;1;4.25;;;;;;;;;Perros;8445484054057.jpg
1633;8427934448173;Collar Supergir S;0;1;1;El collar Supergir S de Cerdá es el resultado de la combinación perfecta entre estilo y comodidad. Diseñado para perros de tamaño pequeño, este collar ofrece una amplia gama de tamaños para asegurarte de que encuentres el que mejor se adapte a las necesidades de tu mascota. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.2231405;9.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.0;;0;1;0;0;0;8427934448173;Collar Supergir S, estilo y comodidad;Cerdá;1;5.0;;;;;;;;;Perros;8427934448173.jpg
1634;8427934447879;Collar Supergirl M/L;0;1;1;El collar Supergirl M/L de Cerdá es el complemento perfecto para perros de tamaño mediano a grande. Diseñado para perros de tamaño mediano a grande, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;6.57024793;7.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;3.65;;0;3;0;0;0;8427934447879;Collar Supergirl M/L, comodidad y estilo;Cerdá;1;3.65;;;;;;;;;Perros;8427934447879.jpg
1635;8427934447831;Collar Supergirl Xs/S;0;1;1;El collar Supergirl Xs/S de Cerdá es el resultado de la combinación perfecta entre estilo y comodidad. Diseñado para perros de tamaño pequeño a mediano, este collar ofrece una amplia gama de tamaños para asegurarte de que encuentres el que mejor se adapte a las necesidades de tu mascota. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.74380165;6.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;3.25;;0;1;0;0;0;8427934447831;Collar Supergirl Xs/S, estilo y comodidad;Cerdá;1;3.25;;;;;;;;;Perros;8427934447831.jpg
1636;8427934448197;Collar Supoergirl M;0;1;1;El collar Supoergirl M de Cerdá es el complemento perfecto para perros de tamaño mediano. Diseñado para perros de tamaño mediano, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Con Cerdá, sabes que estás eligiendo un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;9.04958678;10.95;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;1;0;0;0;8427934448197;Collar Supoergirl M, comodidad y estilo;Cerdá;1;5.5;;;;;;;;;Perros;8427934448197.jpg
1637;8514000000004;Collar Vacuno 40cm;0;1;1;El collar Vacuno 40cm es el complemento perfecto para perros de tamaño grande. Diseñado para perros de tamaño grande, este collar ofrece una combinación de estilo y comodidad. La tela suave y resistente garantiza que tu perro se sienta cómodo todo el día, mientras que el diseño elegante lo hace ideal para paseos y actividades al aire libre. Un producto de alta calidad que se adapta a las necesidades de tu mascota.;;;1.0;;;;;;;;;0.0;0;40.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.65289256;2.0;0;0;21;3/3/2026 10:39;3/5/2026 12:44;1.15;;0;1;1;0;0;8514000000004;Collar Vacuno 40cm, comodidad y estilo;Generica;1;1.15;;;;;;;;;Perros;8514000000004.jpg
1638;8221140000008;Collar Vacuno Bulldog T-40;0;1;1;El collar Vacuno Bulldog T-40 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.72727273;9.35;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;3;0;0;0;8221140000008;Collar seguro para perros;Generica;1;5.5;;;;;;;;;Perros;8221140000008.jpg
1639;8221150000005;Collar Vacuno Bulldog T-50;0;1;1;El collar Vacuno Bulldog T-50 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.26446281;10.0;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;2;0;0;0;8221150000005;Collar seguro para perros;Generica;1;5.5;;;;;;;;;Perros;8221150000005.jpg
1640;8231160000001;Collar Vacuno Bulldog T-60;0;1;1;El collar Vacuno Bulldog T-60 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;9.83471074;11.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;7.0;;0;0;0;0;0;8231160000001;Collar seguro para perros;Generica;1;7.0;;;;;;;;;Perros;8231160000001.jpg
1641;8128300000000;Collar Vacuno Camuflaje T-30;0;1;1;El collar Vacuno Camuflaje T-30 es un accesorio práctico y estético diseñado para perros de todas las edades y tamaños. Con su diseño camuflado, este collar es ideal para perros que disfrutan de la libertad de correr y jugar al aire libre. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.61983471;6.8;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.0;;0;3;0;0;0;8128300000000;Collar camuflado para perros;Generica;1;4.0;;;;;;;;;Perros;8128300000000.jpg
1642;8228400000006;Collar Vacuno Camuflaje T-40;0;1;1;El collar Rafael Del Campo Camuflaje T-40 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Rafael Del Campo garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.72727273;9.35;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;2;0;0;0;8228400000006;Collar camuflado para perros;Rafael Del Campo;1;5.5;;;;;;;;;Perros;8228400000006.jpg
1643;8232860000001;Collar Vacuno Camuflaje T-60;0;1;1;El collar Rafael Del Campo Camuflaje T-60 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Rafael Del Campo garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;9.83471074;11.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;7.0;;0;1;0;0;0;8232860000001;Collar camuflado para perros;Rafael Del Campo;1;7.0;;;;;;;;;Perros;8232860000001.jpg
1644;8210530000001;Collar Vacuno Grafiti T-30;0;1;1;El collar Vacuno Grafiti T-30 es un accesorio divertido y estético diseñado para perros de todas las edades y tamaños. Con su diseño grafiti, este collar es ideal para perros que disfrutan de la libertad de correr y jugar al aire libre. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.61983471;6.8;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.0;;0;3;0;0;0;8210530000001;Collar grafiti para perros;Generica;1;4.0;;;;;;;;;Perros;8210530000001.jpg
1645;8220540000007;Collar Vacuno Grafiti T-40;0;1;1;El collar Vacuno Grafiti T-40 es un accesorio de alta calidad diseñado para la comodidad y seguridad de tu perro. Con su estructura robusta y material resistente, este collar es ideal para perros de todas las edades y tamaños. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;7.72727273;9.35;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;3;0;0;0;8220540000007;Collar grafiti para perros;Generica;1;5.5;;;;;;;;;Perros;8220540000007.jpg
1646;8220550000004;Collar Vacuno Grafiti T-50;0;1;1;El collar Vacuno Grafiti T-50 es un accesorio divertido y estético diseñado para perros de todas las edades y tamaños. Con su diseño grafiti, este collar es ideal para perros que disfrutan de la libertad de correr y jugar al aire libre. La marca Vacuno garantiza la durabilidad y la comodidad de este producto, lo que lo hace perfecto para tus paseos diarios con tu mascota.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;8.26446281;10.0;0;0;21;3/3/2026 10:39;3/5/2026 12:44;5.5;;0;2;0;0;0;8220550000004;Collar grafiti para perros;Generica;1;5.5;;;;;;;;;Perros;8220550000004.jpg
