Id,Ref,Label,Type,OnSell,OnBuy,Description,PublicUrl,CustomCode,IDCountry,ProductAccountancySellCode,ProductAccountancySellIntraCode,ProductAccountancySellExportCode,ProductAccountancyBuyCode,ProductAccountancyBuyIntraCode,ProductAccountancyBuyExportCode,NotePrivate,NotePublic,Weight,WeightUnits,Length,LengthUnits,Width,WidthUnits,Height,HeightUnits,Surface,SurfaceUnits,Volume,VolumeUnits,Duration,Nature,PriceBase,UnitPriceHT,UnitPriceTTC,MinPriceHT,MinPriceTTC,VATRate,DateCreation,DateModification,CostPrice,DefaultWarehouse,ManageLotSerial,Stock,StockLimit,DesiredStock,PMPValue,BarCode,Descripción corta,Marca,StockableProduct,Precio Compra con Iva,Url,Supplier,SupplierRef,QtyMin,DiscountQtyMin,BuyingPrice,Unit,,Categoria,Imagen
720,843503900243,13-Bebedero 12l base verde,0,1,1,"Un bebedero de alta calidad para tus caballos. Con su capacidad de 12 litros y diseño resistente, este bebedero es ideal para cualquier caballo. Ofrece un lugar seguro y cómodo para que tus caballos beban con facilidad.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,12,1,,1,TTC,7.52066116,9.1,0,0,21,3/3/2026 10:39,3/5/2026 12:44,6.5,,0,2,1,0,0,843503900243,Bebedero 12l Base Verde para caballos,Genérica,1,6.5,,,,,,,,,Aves,843503900243.jpg
721,MOLDE041,"13-Bebedero 160ml, color azul",0,1,1,"Nuestro bebedero para pájaros es el complemento perfecto para el hogar de tu ave. Diseñado para satisfacer las necesidades de tus pájaros, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el elemento perfecto para agregar un toque de personalidad a la jaula de tu pájaro.",,,1,,,,,,,,,0,0,160,0,0,0,0,0,0,0,160,2,,1,TTC,1.36363636,1.65,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.01,,0,54,0,0,0,MOLDE041,Bebedero para pájaros,Genérica,1,1.01,,,,,,,,,Aves,MOLDE041.jpg
722,8431029007541,13-Bebedero 1º edad 2 litros copele,0,1,1,"Nuestro bebedero para ganado es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus animales, este bebedero es fácil de limpiar y resistente al uso. Con su capacidad de 2 litros, es el complemento perfecto para cualquier granja o rancho.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2,1,,1,TTC,2.89256198,3.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.04,,0,10,1,0,0,8431029007541,Bebedero para ganado,Copele,1,2.04,,,,,,,,,Aves,8431029007541.jpg
723,3664471002368,13-Bebedero 236,0,1,1,"Nuestro bebedero para perros es el complemento perfecto para el hogar de tu mascota. Diseñado para satisfacer las necesidades de tus perros, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el elemento perfecto para agregar un toque de personalidad a la casa de tus perros.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,11.90082645,14.4,0,0,21,3/3/2026 10:39,3/11/2026 9:48,8.5,,0,0,0,0,0,3664471002368,Bebedero para perros,Genérica,1,8.5,https://elpajaroblanco.com/producto/bebedero-236/,,,,,,,,Perros,3664471002368.jpg
724,3664471002399,13-Bebedero 239,0,1,1,"Nuestro bebedero para reptiles es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus reptiles, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el complemento perfecto para cualquier terrario o jaula de reptiles.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,12.0661157,14.6,0,0,21,3/3/2026 10:39,3/11/2026 9:48,8.5,,0,4,0,0,0,3664471002399,Bebedero para reptiles,Genérica,1,8.5,https://elpajaroblanco.com/producto/bebedero-239/,,,,,,,,Aves,3664471002399.jpg
725,3664471002863,13-Bebedero 286,0,1,1,"Nuestro bebedero para reptiles es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus reptiles, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el complemento perfecto para cualquier terrario o jaula de reptiles.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,9.62809917,11.65,0,0,21,3/3/2026 10:39,3/11/2026 9:49,6.87,,0,0,0,0,0,3664471002863,Bebedero para reptiles,Genérica,1,6.87,https://elpajaroblanco.com/producto/bebedero-286/,,,,,,,,Aves,3664471002863.jpg
726,3664471003259,13-Bebedero 325,0,1,1,"Nuestro bebedero para reptiles es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus reptiles, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el complemento perfecto para cualquier terrario o jaula de reptiles.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,11.32231405,13.7,0,0,21,3/3/2026 10:39,3/11/2026 9:49,8.08,,0,4,1,0,0,3664471003259,Bebedero para reptiles,Genérica,1,8.08,https://elpajaroblanco.com/producto/bebedero-325/,,,,,,,,Aves,3664471003259.jpg
727,3664471003266,13-Bebedero 326,0,1,1,"Nuestro bebedero para reptiles es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus reptiles, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el complemento perfecto para cualquier terrario o jaula de reptiles.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,12.52066116,15.15,0,0,21,3/3/2026 10:39,3/11/2026 9:49,8.82,,0,3,0,0,0,3664471003266,Bebedero para reptiles,Genérica,1,8.82,https://elpajaroblanco.com/producto/bebedero-326/,,,,,,,,Aves,3664471003266.jpg
728,3664471003327,13-Bebedero 332,0,1,1,"Nuestro bebedero para reptiles es el elemento esencial para mantener a tus animales saludables y felices. Diseñado para satisfacer las necesidades de tus reptiles, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el complemento perfecto para cualquier terrario o jaula de reptiles.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,10.45454545,12.65,0,0,21,3/3/2026 10:39,3/11/2026 9:49,7.35,,0,3,0,0,0,3664471003327,Bebedero para reptiles,Genérica,1,7.35,https://elpajaroblanco.com/producto/bebedero-332/,,,,,,,,Aves,3664471003327.jpg
729,8431029014082,13-Bebedero acuacan aluminio copele,0,1,1,"Nuestro bebedero para perros es el complemento perfecto para el hogar de tu mascota. Diseñado para satisfacer las necesidades de tus perros, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el elemento perfecto para agregar un toque de personalidad a la casa de tus perros.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,35.37190083,42.8,0,0,21,3/3/2026 10:39,3/5/2026 12:44,25.27,,0,1,0,0,0,8431029014082,Bebedero para perros,Copele,1,25.27,,,,,,,,,Perros,8431029014082.jpg
730,BEBEDERO ACUACAN,13-Bebedero acuacan aluminio pintado,0,1,1,"Nuestro bebedero para pájaros es el complemento perfecto para el hogar de tu ave. Diseñado para satisfacer las necesidades de tus pájaros, este bebedero es fácil de limpiar y resistente al uso. Con su diseño atractivo y colorido, es el elemento perfecto para agregar un toque de personalidad a la jaula de tu pájaro.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,36.36363636,44,0,0,21,3/3/2026 10:39,3/5/2026 12:44,26.01,,0,1,0,0,0,BEBEDERO ACUACAN,Bebedero para pájaros,Genérica,1,26.01,,,,,,,,,Aves,BEBEDERO ACUACAN.jpg
731,8431029032055,13-Bebedero aluminio caballo,0,1,1,Ofrece un lugar fresco y limpio para que tus caballos beban en cualquier momento. Diseñado con materiales de alta calidad para resistir el uso intenso.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,41.28099174,49.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,36.73,,0,1,0,0,0,8431029032055,Bebedero Aluminio para Caballos,Genérica,1,36.73,,,,,,,,,Aves,8431029032055.jpg
732,ARENERO,13-Bebedero arenero largo,0,1,1,Proporciona un lugar divertido y saludable para que tus pájaros disfruten del agua. El arenero largo permite que los pájaros se bañen y se refresquen en cualquier momento.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.41322314,0.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0.17,,0,0,0,0,0,ARENERO,Bebedero Arenero Largo para Pájaros,Genérica,1,0.17,,,,,,,,,Aves,ARENERO.jpg
733,8431029045871,13-Bebedero aves boya mini azul,0,1,1,Un bebedero divertido y fácil de limpiar para tus pájaros. La forma de boyita permite que los pájaros se acerquen y beban con comodidad.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.26446281,3.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.31,,0,2,0,0,0,8431029045871,Bebedero Aves Boya Mini Azul,Genérica,1,2.31,,,,,,,,,Aves,8431029045871.jpg
734,8431029045888,13-Bebedero aves mini botella,0,1,1,Un bebedero pequeño y práctico para tus pájaros. La forma de botella permite que los pájaros beban con facilidad y sin esfuerzo.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.0661157,2.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.77,,0,4,0,0,0,8431029045888,Bebedero Aves Mini Botella,Genérica,1,1.77,,,,,,,,,Aves,8431029045888.jpg
735,8435039994501,13-Bebedero basculante 30523,0,1,1,Un bebedero innovador que se adapta a las necesidades de tus animales. El basculante permite que el ganado beba con comodidad y sin esfuerzo.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.05785124,3.7,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2,,0,19,0,0,0,8435039994501,Bebedero Basculante para Ganado,Genérica,1,2,,,,,,,,,Aves,8435039994501.jpg
736,8431029042740,13-Bebedero botella 12l,0,1,1,Un bebedero grande y práctico para tus perros. La botella de 12l permite que tus perros beban en cualquier momento y sin preocupaciones.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,12,1,,1,TTC,11.28099174,13.65,0,0,21,3/3/2026 10:39,3/5/2026 12:44,8.04,,0,4,0,0,0,8431029042740,Bebedero Botella 12l para Perros,Genérica,1,8.04,,,,,,,,,Perros,8431029042740.jpg
737,8431029045895,13-Bebedero botella 2l,0,1,1,Un bebedero pequeño y fácil de limpiar para tus perros. La botella de 2l permite que tus perros beban con comodidad y sin esfuerzo.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2,1,,1,TTC,3.42975207,4.15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.45,,0,2,0,0,0,8431029045895,Bebedero Botella 2l para Perros,Genérica,1,2.45,,,,,,,,,Perros,8431029045895.jpg
738,BEBEDERO BOTELLA 5L,13-Bebedero botella 5l perro,0,1,1,Un bebedero grande y práctico para tus perros. La botella de 5l permite que tus perros beban en cualquier momento y sin preocupaciones.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,5,1,,1,TTC,7.56198347,9.15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,5.81,,0,3,1,0,0,BEBEDERO BOTELLA 5L,Bebedero Botella 5l para Perros,Genérica,1,5.81,,,,,,,,,Perros,BEBEDERO BOTELLA 5L.jpg
739,8431029037326,13-Bebedero canal 0.5 metros cordero,0,1,1,Un bebedero innovador que se adapta a las necesidades de tus animales. El canal de 0.5 metros permite que el cordero beba con comodidad y sin esfuerzo.,,,1,,,,,,,,,0,0,0.5,0,0,0,0,0,0,0,0,1,,1,TTC,42.10743802,50.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,29.94,,0,1,0,0,0,8431029037326,Bebedero Canal 0.5 Metros para Cordero,Genérica,1,29.94,,,,,,,,,Aves,8431029037326.jpg
740,BEBEDERO CAZOLETA 2L,13-Bebedero cazoleta 2l conejo,0,1,1,Un bebedero divertido y fácil de limpiar para tus conejos. La cazoleta de 2l permite que los conejos beban con comodidad y sin esfuerzo.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2,1,,1,TTC,3.47107438,4.2,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.47,,0,1,0,0,0,BEBEDERO CAZOLETA 2L,Bebedero Cazoleta 2l para Conejo,Genérica,1,2.47,,,,,,,,,Aves,BEBEDERO CAZOLETA 2L.jpg
741,8431029007619,13-Bebedero cazoleta copavi,0,1,1,Ofrece a tus ganados un bebedero cómodo y resistente para que siempre tengan acceso a agua fresca. Diseñado para satisfacer las necesidades de tus animales.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.0661157,2.5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.3,,0,48,0,0,0,8431029007619,Bebedero para Ganado,Copavi,1,1.3,,,,,,,,,Aves,8431029007619.jpg
742,8431029038897,13-Bebedero cazoleta gravedad,0,1,1,Mantén a tus ganados hidratados con este bebedero resistente y fácil de limpiar. Un diseño innovador para un cuidado óptimo de tus animales.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.47107438,2.99,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.69,,0,4,5,0,0,8431029038897,Bebedero para Ganado,Genérica,1,1.69,,,,,,,,,Aves,8431029038897.jpg
743,8431029026610,13-Bebedero chupete perros,0,1,1,Proporciona a tus perros un bebedero cómodo y seguro para que siempre tengan acceso a agua fresca. Diseñado para satisfacer las necesidades de tus mascotas.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,16.48760331,19.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,14.69,,0,1,0,0,0,8431029026610,Bebedero para Perros,Genérica,1,14.69,,,,,,,,,Perros,8431029026610.jpg
744,5021689019409,13-Bebedero cobayas 1 litro,0,1,1,Mantén a tus cobayas hidratados con este bebedero resistente y fácil de limpiar. Un diseño innovador para un cuidado óptimo de tus roedores.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,1,0,1,TTC,3.05785124,3.7,0,0,21,3/3/2026 10:39,3/11/2026 9:51,2.17,,0,15,1,0,0,5021689019409,Bebedero para Cobayas,Genérica,1,2.17,https://elpajaroblanco.com/producto/bebedero-cobayas-1-litro/,,,,,,,,Aves,5021689019409.jpg
745,5021689019102,13-Bebedero cobayas 150cl,0,1,1,Proporciona a tus cobayas un bebedero cómodo y seguro para que siempre tengan acceso a agua fresca. Diseñado para satisfacer las necesidades de tus mascotas.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,1.90082645,2.3,0,0,21,3/3/2026 10:39,3/11/2026 9:51,1.1,,0,24,2,0,0,5021689019102,Bebedero para Cobayas,Genérica,1,1.1,https://elpajaroblanco.com/producto/bebedero-cobayas-150cl/,,,,,,,,Aves,5021689019102.jpg
746,5021689019300,13-Bebedero cobayas 600,0,1,1,Mantén a tus cobayas hidratados con este bebedero resistente y fácil de limpiar. Un diseño innovador para un cuidado óptimo de tus roedores.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,2.23140496,2.7,0,0,21,3/3/2026 10:39,3/11/2026 9:51,1.57,,0,50,2,0,0,5021689019300,Bebedero para Cobayas,Genérica,1,1.57,https://elpajaroblanco.com/producto/bebedero-cobayas-600/,,,,,,,,Aves,5021689019300.jpg
747,5021689019003,13-Bebedero cobayas 75cl,0,1,1,Proporciona a tus cobayas un bebedero cómodo y seguro para que siempre tengan acceso a agua fresca. Diseñado para satisfacer las necesidades de tus mascotas.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,0.99173554,1.2,0,0,21,3/3/2026 10:39,3/11/2026 9:51,0.84,,0,27,1,0,0,5021689019003,Bebedero para Cobayas,Genérica,1,0.84,https://elpajaroblanco.com/producto/bebedero-cobayas-75cl/,,,,,,,,Aves,5021689019003.jpg
748,5021689060302,13-Bebedero colores 600ml conejo,0,1,1,Mantén a tus conejos hidratados con este bebedero resistente y fácil de limpiar. Un diseño innovador para un cuidado óptimo de tus roedores.,,,1,,,,,,,,,0,0,600,0,0,0,0,0,0,0,600,2,0,1,TTC,2.02479339,2.45,0,0,21,3/3/2026 10:39,3/11/2026 9:51,1.44,,0,12,0,0,0,5021689060302,Bebedero para Conejos,Genérica,1,1.44,https://elpajaroblanco.com/producto/bebedero-colores-600ml-conejo/,,,,,,,,Aves,5021689060302.jpg
749,5400274710349,13-Bebedero conejos 1l,0,1,1,Proporciona a tus conejos un bebedero cómodo y seguro para que siempre tengan acceso a agua fresca. Diseñado para satisfacer las necesidades de tus mascotas.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,1,0,1,TTC,3.67768595,4.45,0,0,21,3/3/2026 10:39,3/11/2026 9:51,2.62,,0,19,0,0,0,5400274710349,Bebedero para Conejos,Genérica,1,2.62,https://elpajaroblanco.com/producto/bebedero-conejos-1l/,,,,,,,,Aves,5400274710349.jpg
750,5400274710332,13-Bebedero conejos 500ml,0,1,1,Mantén a tus conejos hidratados con este bebedero resistente y fácil de limpiar. Un diseño innovador para un cuidado óptimo de tus roedores.,,,1,,,,,,,,,0,0,500,0,0,0,0,0,0,0,500,2,0,1,TTC,2.85123967,3.45,0,0,21,3/3/2026 10:39,3/11/2026 9:51,2.02,,0,3,0,0,0,5400274710332,Bebedero para Conejos,Genérica,1,2.02,https://elpajaroblanco.com/producto/bebedero-conejos-500ml/,,,,,,,,Aves,5400274710332.jpg
751,8431029045956,13-Bebedero conejos cazoleta 2l,0,1,1,Proporciona un bebedor fresco y cómodo para tus conejos. Ideal para mantenerlos hidratados y felices.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2,1,,1,TTC,4.1322314,5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.94,,0,2,0,0,0,8431029045956,Bebedero para conejos,Genérica,1,2.94,,,,,,,,,Aves,8431029045956.jpg
752,8431029042535,13-Bebedero copele p-3 aluminio,0,1,1,Un bebedor resistente y fácil de limpiar para tus perros. Ayuda a mantener su salud y bienestar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,16.36363636,19.8,0,0,21,3/3/2026 10:39,3/5/2026 12:44,14.15,,0,2,0,0,0,8431029042535,Bebedero para perros,Copele,1,14.15,,,,,,,,,Perros,8431029042535.jpg
753,38,13-Bebedero corto lisa 40,0,1,1,Un bebedor compacto y fácil de limpiar para tus pájaros. Proporciona un lugar fresco y cómodo para beber.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,0.24793388,0.3,0,0,21,3/3/2026 10:39,3/11/2026 9:49,0.15,,0,380,20,0,0,38,Bebedero para pájaros,Genérica,1,0.15,https://elpajaroblanco.com/producto/bebedero-corto-lisa-40/,,,,,,,,Aves,38.jpg
754,5021689020108,13-Bebedero cristal 175,0,1,1,Un bebedor fresco y cómodo para tus roedores. Ideal para mantenerlos hidratados y felices.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,5.37190083,6.5,0,0,21,3/3/2026 10:39,3/11/2026 9:51,3.83,,0,0,0,0,0,5021689020108,Bebedero para roedores,Genérica,1,3.83,https://elpajaroblanco.com/producto/bebedero-cristal-175/,,,,,,,,Aves,5021689020108.jpg
755,100,14-Bebedero cristal jaula reclamo,0,1,1,Un bebedor resistente y fácil de limpiar para tus pájaros. Ayuda a mantener su salud y bienestar.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,0.82644628,1,0,0,21,3/3/2026 10:39,3/11/2026 9:46,0.53,,0,0,2,0,0,100,Bebedero para pájaros,Genérica,1,0.53,https://elpajaroblanco.com/producto/bebedero-cristal-jaula-reclamo/,,,,,,,,Aves,100.jpg
756,BEBEDERO ECO 10L PAT,14-Bebedero eco 10l con patas,0,1,1,Un bebedor ecológico y resistente para tus gatos. Proporciona un lugar fresco y cómodo para beber.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,10,1,,1,TTC,10.74380165,13,0,0,21,3/3/2026 10:39,3/5/2026 12:44,7.68,,0,1,1,0,0,BEBEDERO ECO 10L PAT,Bebedero para gatos,Genérica,1,7.68,,,,,,,,,Aves,BEBEDERO ECO 10L PAT.jpg
757,8431029042474,14-Bebedero eco pollos 8 litros,0,1,1,Un bebedor fresco y cómodo para tus pollos. Ideal para mantenerlos hidratados y felices.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,8,1,,1,TTC,7.10743802,8.6,0,0,21,3/3/2026 10:39,3/5/2026 12:44,4.73,,0,5,0,0,0,8431029042474,Bebedero para pollos,Genérica,1,4.73,,,,,,,,,Aves,8431029042474.jpg
758,MOLDE011,14-Bebedero fusion,0,1,1,Un bebedor compacto y fácil de limpiar para tus pájaros. Proporciona un lugar fresco y cómodo para beber.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.90082645,2.3,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.41,,0,70,0,0,0,MOLDE011,Bebedero para pájaros,Genérica,1,1.41,,,,,,,,,Aves,MOLDE011.jpg
759,8431029008302,14-Bebedero gallinas 12l rojo,0,1,1,Un bebedor resistente y fácil de limpiar para tus gallinas. Ayuda a mantener su salud y bienestar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,12,1,,1,TTC,7.72727273,9.35,0,0,21,3/3/2026 10:39,3/5/2026 12:44,6.69,,0,10,0,0,0,8431029008302,Bebedero para gallinas,Genérica,1,6.69,,,,,,,,,Aves,8431029008302.jpg
760,8435039948405,14-Bebedero gaun con boya,0,1,1,Un bebedor resistente y fácil de limpiar para tus pájaros. Ayuda a mantener su salud y bienestar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,9.83471074,11.9,0,0,21,3/3/2026 10:39,3/5/2026 12:44,7,,0,1,0,0,0,8435039948405,Bebedero para pájaros,Gaun,1,7,,,,,,,,,Aves,8435039948405.jpg
761,5021689070400,14-Bebedero giant 1.1 l,0,1,1,Proporciona a tus roedores un bebedero grande y cómodo para que puedan beber en cualquier momento. Ideal para hamsters y otros roedores pequeños.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1.1,1,0,1,TTC,3.05785124,3.7,0,0,21,3/3/2026 10:39,3/11/2026 9:51,2.17,,0,13,0,0,0,5021689070400,Roedores: Bebedero Gigante 1.1 L,Genérica,1,2.17,https://elpajaroblanco.com/producto/bebedero-giant-1-1-l/,,,,,,,,Aves,5021689070400.jpg
762,5021689060104,14-Bebedero hamster 150 ml,0,1,1,"Un bebedero pequeño y práctico para tus hamsters. Fácil de limpiar y mantener, garantiza la salud y el bienestar de tus mascotas.",,,1,,,,,,,,,0,0,150,0,0,0,0,0,0,0,150,2,0,1,TTC,1.48760331,1.8,0,0,21,3/3/2026 10:39,3/11/2026 9:51,1.06,,0,79,0,0,0,5021689060104,Bebedero Hamster 150 Ml,Genérica,1,1.06,https://elpajaroblanco.com/producto/bebedero-hamster-150-ml/,,,,,,,,Aves,5021689060104.jpg
763,5021689060203,14-Bebedero hamster 320ml,0,1,1,"Un bebedero grande y cómodo para tus hamsters. Ideal para roedores que necesitan beber en grandes cantidades, garantiza la salud y el bienestar de tus mascotas.",,,1,,,,,,,,,0,0,320,0,0,0,0,0,0,0,320,2,0,1,TTC,1.7768595,2.15,0,0,21,3/3/2026 10:39,3/11/2026 9:51,1.25,,0,33,0,0,0,5021689060203,Bebedero Hamster 320ml,Genérica,1,1.25,https://elpajaroblanco.com/producto/bebedero-hamster-320ml/,,,,,,,,Aves,5021689060203.jpg
764,4011444362834,14-Bebedero l jaspeado,0,1,1,"Un bebedero diseñado específicamente para reptiles. Fácil de limpiar y mantener, garantiza la salud y el bienestar de tus mascotas.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,13.96694215,16.9,0,0,21,3/3/2026 10:39,3/11/2026 9:50,9.98,,0,0,0,0,0,4011444362834,Reptiles: Bebedero L Jaspeado,Genérica,1,9.98,https://elpajaroblanco.com/producto/bebedero-l-jaspeado/,,,,,,,,Aves,4011444362834.jpg
